Freq [GHz],"dB(St(P1,P4)) []","dB(St(P1,P4))_1 []","dB(St(P1,P4))_2 []","dB(St(P1,P4))_3 []","dB(St(P1,P4))_4 []"
1.34122288,-38.443,-39.243,-39.965,-46.608,-38.498
1.360946746,-39.512,-40.32,-41.063,-47.228,-39.548
1.380670611,-40.562,-41.374,-42.13,-47.474,-40.568
1.400394477,-41.792,-42.602,-43.364,-47.619,-41.75
1.420118343,-42.917,-43.711,-44.445,-47.356,-42.804
1.439842209,-43.914,-44.67,-45.327,-46.897,-43.709
1.459566075,-44.463,-45.158,-45.683,-46.239,-44.173
1.479289941,-44.274,-44.906,-45.294,-45.439,-43.95
1.499013807,-43.58,-44.173,-44.469,-44.659,-43.281
1.518737673,-42.338,-42.922,-43.191,-43.781,-42.102
1.538461538,-41.149,-41.739,-42.011,-43.041,-40.98
1.558185404,-39.837,-40.441,-40.736,-42.243,-39.727
1.57790927,-38.681,-39.299,-39.623,-41.555,-38.624
1.597633136,-37.566,-38.198,-38.552,-40.867,-37.552
1.617357002,-36.56,-37.204,-37.589,-40.241,-36.588
1.637080868,-35.637,-36.291,-36.707,-39.658,-35.705
1.656804734,-34.77,-35.433,-35.879,-39.092,-34.877
1.6765286,-33.991,-34.66,-35.141,-38.602,-34.15
1.696252465,-33.234,-33.909,-34.42,-38.092,-33.433
1.715976331,-32.54,-33.215,-33.78,-37.68,-32.829
1.735700197,-31.863,-32.538,-33.149,-37.245,-32.226
1.755424063,-31.162,-31.82,-32.534,-36.866,-31.695
1.775147929,-30.469,-31.107,-31.93,-36.489,-31.184
1.794871795,-29.713,-30.308,-31.303,-36.114,-30.696
1.814595661,-28.694,-29.156,-30.56,-35.746,-30.25
1.834319527,-26.681,-26.718,-29.398,-35.296,-29.832
1.854043393,-23.93,-26.664,-27.13,-34.523,-29.43
1.873767258,-31.728,-32.796,-26.606,-35.38,-29.044
1.893491124,-31.295,-31.902,-33.707,-35.604,-28.662
1.91321499,-30.49,-31.15,-32.373,-35.277,-28.273
1.932938856,-29.916,-30.614,-31.542,-35.097,-27.854
1.952662722,-29.48,-30.2,-30.991,-35.132,-27.361
1.972386588,-29.131,-29.865,-30.585,-34.441,-26.681
1.992110454,-28.84,-29.584,-30.265,-34.217,-25.465
2.01183432,-28.592,-29.343,-30.002,-34.154,-22.743
2.031558185,-28.379,-29.135,-29.782,-34.081,-27.09
2.051282051,-28.194,-28.955,-29.594,-34.012,-29.052
2.071005917,-28.035,-28.8,-29.436,-33.954,-28.718
2.090729783,-27.898,-28.665,-29.301,-33.905,-28.372
2.110453649,-27.78,-28.55,-29.186,-33.867,-28.11
2.130177515,-27.68,-28.452,-29.09,-33.841,-27.913
2.149901381,-27.611,-28.385,-29.024,-33.839,-27.777
2.169625247,-27.568,-28.343,-28.984,-33.86,-27.687
2.189349112,-27.503,-28.28,-28.923,-33.853,-27.581
2.209072978,-27.455,-28.232,-28.878,-33.858,-27.5
2.228796844,-27.455,-28.234,-28.881,-33.911,-27.478
2.24852071,-27.434,-28.214,-28.862,-33.938,-27.437
2.268244576,-27.426,-28.206,-28.856,-33.973,-27.411
2.287968442,-27.466,-28.247,-28.897,-34.058,-27.439
2.307692308,-27.485,-28.267,-28.918,-34.116,-27.446
2.327416174,-27.514,-28.296,-28.947,-34.181,-27.464
2.347140039,-27.593,-28.375,-29.025,-34.298,-27.533
2.366863905,-27.65,-28.433,-29.082,-34.387,-27.582
2.386587771,-27.715,-28.499,-29.145,-34.481,-27.638
2.406311637,-27.832,-28.616,-29.261,-34.63,-27.747
2.426035503,-27.928,-28.713,-29.354,-34.751,-27.834
2.445759369,-28.029,-28.815,-29.454,-34.873,-27.927
2.465483235,-28.186,-28.973,-29.61,-35.056,-28.074
2.485207101,-28.322,-29.11,-29.744,-35.209,-28.199
2.504930966,-28.462,-29.252,-29.883,-35.36,-28.328
2.524654832,-28.665,-29.458,-30.088,-35.579,-28.514
2.544378698,-28.845,-29.641,-30.271,-35.764,-28.678
2.564102564,-29.03,-29.83,-30.458,-35.945,-28.844
2.58382643,-29.293,-30.1,-30.724,-36.201,-29.072
2.603550296,-29.531,-30.344,-30.964,-36.42,-29.277
2.623274162,-29.762,-30.582,-31.198,-36.619,-29.473
2.642998028,-30.067,-30.901,-31.499,-36.871,-29.715
2.662721893,-30.418,-31.273,-31.835,-37.134,-29.971
2.682445759,-30.845,-31.738,-32.217,-37.412,-30.243
2.702169625,-31.399,-32.367,-32.661,-37.703,-30.528
2.721893491,-32.362,-33.582,-33.237,-38.025,-30.831
2.741617357,-35.178,-38.261,-34.083,-38.404,-31.148
2.761341223,-38.444,-34.372,-35.976,-39.005,-31.483
2.781065089,-31.443,-31.849,-48.269,-41.06,-31.832
2.800788955,-31.651,-32.321,-33.326,-39.569,-32.195
2.820512821,-32.137,-32.861,-33.262,-39.156,-32.573
2.840236686,-32.626,-33.379,-33.844,-39.312,-32.955
2.859960552,-33.113,-33.888,-34.426,-39.501,-33.333
2.879684418,-33.604,-34.398,-34.987,-39.655,-33.703
2.899408284,-34.094,-34.909,-35.532,-39.706,-34.043
2.91913215,-34.585,-35.421,-36.067,-39.288,-34.326
2.938856016,-35.069,-35.928,-36.589,-39.335,-34.498
2.958579882,-35.533,-36.419,-37.088,-39.891,-34.452
2.978303748,-35.964,-36.88,-37.552,-39.96,-33.98
2.998027613,-36.346,-37.292,-37.964,-39.907,-34.024
3.017751479,-36.664,-37.641,-38.309,-39.794,-42.106
3.037475345,-36.886,-37.893,-38.555,-39.628,-41.288
3.057199211,-36.999,-38.032,-38.689,-39.424,-39.909
3.076923077,-36.994,-38.046,-38.699,-39.188,-39.092
3.096646943,-36.87,-37.934,-38.584,-38.927,-38.44
3.116370809,-36.637,-37.704,-38.354,-38.648,-37.823
3.136094675,-36.311,-37.376,-38.026,-38.356,-37.205
3.15581854,-35.913,-36.972,-37.622,-38.058,-36.582
3.175542406,-35.468,-36.517,-37.167,-37.758,-35.961
3.195266272,-35.031,-36.07,-36.717,-37.488,-35.4
3.214990138,-34.497,-35.524,-36.168,-37.16,-34.745
3.234714004,-34.038,-35.055,-35.69,-36.898,-34.208
3.25443787,-33.511,-34.518,-35.145,-36.585,-33.609
3.274161736,-33.066,-34.066,-34.678,-36.339,-33.115
3.293885602,-32.572,-33.564,-34.164,-36.047,-32.576
3.313609467,-32.16,-33.146,-33.727,-35.822,-32.133
3.333333333,-31.707,-32.688,-33.254,-35.553,-31.651
3.353057199,-31.364,-32.34,-32.885,-35.378,-31.289
3.372781065,-30.981,-31.953,-32.48,-35.159,-30.888
3.392504931,-30.571,-31.54,-32.052,-34.904,-30.461
3.412228797,-30.283,-31.249,-31.742,-34.76,-30.162
3.431952663,-29.965,-30.928,-31.406,-34.579,-29.833
3.451676529,-29.62,-30.581,-31.048,-34.364,-29.48
3.471400394,-29.386,-30.344,-30.798,-34.251,-29.234
3.49112426,-29.126,-30.08,-30.526,-34.107,-28.964
3.510848126,-28.84,-29.793,-30.233,-33.93,-28.671
3.530571992,-28.653,-29.601,-30.037,-33.848,-28.458
3.550295858,-28.444,-29.387,-29.823,-33.739,-28.225
3.570019724,-28.211,-29.149,-29.587,-33.598,-27.97
3.58974359,-28.066,-28.992,-29.441,-33.545,-27.767
3.609467456,-27.902,-28.817,-29.278,-33.468,-27.542
3.629191321,-27.713,-28.619,-29.092,-33.361,-27.292
3.648915187,-27.605,-28.489,-28.989,-33.335,-27.215
3.668639053,-27.482,-28.344,-28.87,-33.29,-27.12
3.688362919,-27.335,-28.177,-28.729,-33.213,-26.99
3.708086785,-27.23,-28.05,-28.63,-33.177,-26.944
3.727810651,-27.143,-27.948,-28.547,-33.156,-26.911
3.747534517,-27.072,-27.871,-28.478,-33.145,-26.881
3.767258383,-27.016,-27.818,-28.421,-33.143,-26.854
3.786982249,-26.975,-27.786,-28.375,-33.149,-26.831
3.806706114,-26.948,-27.77,-28.341,-33.165,-26.815
3.82642998,-26.966,-27.792,-28.349,-33.225,-26.834
3.846153846,-26.968,-27.799,-28.342,-33.265,-26.838
3.865877712,-26.947,-27.784,-28.312,-33.274,-26.818
3.885601578,-26.986,-27.823,-28.345,-33.352,-26.855
3.905325444,-27.018,-27.855,-28.371,-33.419,-26.885
3.92504931,-27.026,-27.862,-28.373,-33.454,-26.891
3.944773176,-27.092,-27.926,-28.436,-33.558,-26.953
3.964497041,-27.151,-27.984,-28.495,-33.652,-27.01
3.984220907,-27.187,-28.017,-28.529,-33.714,-27.043
4.003944773,-27.279,-28.107,-28.623,-33.843,-27.13
4.023668639,-27.368,-28.194,-28.714,-33.965,-27.214
4.043392505,-27.432,-28.256,-28.78,-34.053,-27.274
4.063116371,-27.553,-28.374,-28.905,-34.207,-27.387
4.082840237,-27.673,-28.491,-29.029,-34.356,-27.499
4.102564103,-27.767,-28.584,-29.128,-34.47,-27.587
4.122287968,-27.918,-28.733,-29.285,-34.65,-27.727
4.142011834,-28.07,-28.883,-29.443,-34.826,-27.868
4.1617357,-28.197,-29.009,-29.576,-34.963,-27.984
4.181459566,-28.38,-29.19,-29.766,-35.167,-28.153
4.201183432,-28.568,-29.376,-29.961,-35.368,-28.325
4.220907298,-28.728,-29.536,-30.129,-35.527,-28.471
4.240631164,-28.946,-29.753,-30.354,-35.751,-28.671
4.26035503,-29.17,-29.977,-30.587,-35.973,-28.876
4.280078895,-29.367,-30.173,-30.792,-36.147,-29.053
4.299802761,-29.621,-30.428,-31.054,-36.385,-29.286
4.319526627,-29.885,-30.692,-31.326,-36.62,-29.526
4.339250493,-30.118,-30.927,-31.568,-36.798,-29.736
4.358974359,-30.41,-31.221,-31.869,-37.038,-30.003
4.378698225,-30.714,-31.528,-32.181,-37.272,-30.28
4.398422091,-30.984,-31.801,-32.46,-37.438,-30.522
4.418145957,-31.313,-32.134,-32.798,-37.661,-30.823
4.437869822,-31.655,-32.482,-33.149,-37.874,-31.135
4.457593688,-31.956,-32.79,-33.46,-38.004,-31.405
4.477317554,-32.315,-33.158,-33.829,-38.184,-31.735
4.49704142,-32.686,-33.539,-34.211,-38.348,-32.076
4.516765286,-33.003,-33.869,-34.539,-38.417,-32.361
4.536489152,-33.373,-34.254,-34.921,-38.528,-32.704
4.556213018,-33.749,-34.648,-35.31,-38.618,-33.053
4.575936884,-34.048,-34.968,-35.624,-38.605,-33.326
4.59566075,-34.388,-35.332,-35.98,-38.629,-33.647
4.615384615,-34.719,-35.691,-36.329,-38.635,-33.963
4.635108481,-34.939,-35.942,-36.569,-38.537,-34.172
4.654832347,-35.181,-36.217,-36.833,-38.476,-34.414
4.674556213,-35.391,-36.464,-37.066,-38.403,-34.633
4.694280079,-35.457,-36.566,-37.157,-38.237,-34.715
4.714003945,-35.527,-36.671,-37.252,-38.11,-34.811
4.733727811,-35.553,-36.731,-37.303,-37.983,-34.873
4.753451677,-35.426,-36.633,-37.199,-37.775,-34.786
4.773175542,-35.302,-36.534,-37.098,-37.608,-34.709
4.792899408,-35.146,-36.4,-36.963,-37.452,-34.604
4.812623274,-34.862,-36.13,-36.697,-37.229,-34.368
4.83234714,-34.597,-35.876,-36.449,-37.048,-34.153
4.852071006,-34.324,-35.612,-36.192,-36.885,-33.932
4.871794872,-33.96,-35.252,-35.84,-36.666,-33.61
4.891518738,-33.629,-34.923,-35.521,-36.488,-33.323
4.911242604,-33.312,-34.608,-35.217,-36.335,-33.05
4.930966469,-32.932,-34.226,-34.845,-36.132,-32.705
4.950690335,-32.591,-33.884,-34.514,-35.968,-32.4
4.970414201,-32.276,-33.568,-34.21,-35.834,-32.123
4.990138067,-31.915,-33.204,-33.857,-35.655,-31.792
5.009861933,-31.593,-32.881,-33.545,-35.511,-31.501
5.029585799,-31.304,-32.59,-33.266,-35.401,-31.244
5.049309665,-30.977,-32.261,-32.949,-35.248,-30.945
5.069033531,-30.689,-31.971,-32.669,-35.128,-30.683
5.088757396,-30.436,-31.716,-32.427,-35.044,-30.458
5.108481262,-30.15,-31.428,-32.15,-34.919,-30.197
5.128205128,-29.899,-31.175,-31.908,-34.824,-29.968
5.147928994,-29.686,-30.96,-31.705,-34.766,-29.778
5.16765286,-29.443,-30.715,-31.471,-34.67,-29.556
5.187376726,-29.232,-30.501,-31.267,-34.599,-29.362
5.207100592,-29.061,-30.326,-31.104,-34.567,-29.207
5.226824458,-28.861,-30.123,-30.912,-34.498,-29.023
5.246548323,-28.691,-29.948,-30.747,-34.451,-28.864
5.266272189,-28.564,-29.814,-30.623,-34.444,-28.744
5.285996055,-28.407,-29.653,-30.471,-34.401,-28.596
5.305719921,-28.278,-29.517,-30.344,-34.376,-28.47
5.325443787,-28.196,-29.425,-30.259,-34.392,-28.385
5.345167653,-28.084,-29.306,-30.147,-34.373,-28.272
5.364891519,-27.996,-29.209,-30.055,-34.369,-28.179
5.384615385,-27.96,-29.159,-30.009,-34.407,-28.128
5.40433925,-27.893,-29.082,-29.935,-34.411,-28.051
5.424063116,-27.848,-29.024,-29.879,-34.425,-27.99
5.443786982,-27.857,-29.017,-29.87,-34.482,-27.974
5.463510848,-27.836,-28.982,-29.833,-34.506,-27.932
5.483234714,-27.823,-28.954,-29.802,-34.527,-27.894
5.50295858,-27.844,-28.958,-29.8,-34.572,-27.886
5.522682446,-27.892,-28.987,-29.819,-34.633,-27.899
5.542406312,-27.943,-29.019,-29.84,-34.689,-27.915
5.562130178,-28.009,-29.065,-29.873,-34.749,-27.943
5.581854043,-28.098,-29.135,-29.925,-34.823,-27.993
5.601577909,-28.187,-29.203,-29.975,-34.887,-28.041
5.621301775,-28.297,-29.292,-30.042,-34.962,-28.109
5.641025641,-28.419,-29.393,-30.118,-35.039,-28.189
5.660749507,-28.557,-29.509,-30.208,-35.122,-28.285
5.680473373,-28.705,-29.636,-30.305,-35.206,-28.392
5.700197239,-28.864,-29.774,-30.411,-35.292,-28.51
5.719921105,-29.022,-29.915,-30.527,-35.397,-28.624
5.73964497,-29.143,-30.03,-30.643,-35.533,-28.685
5.759368836,-29.278,-30.158,-30.771,-35.676,-28.723
5.779092702,-29.425,-30.3,-30.911,-35.826,-28.703
5.798816568,-29.584,-30.455,-31.062,-35.983,-28.629
5.818540434,-29.755,-30.623,-31.225,-36.146,-28.692
5.8382643,-29.939,-30.804,-31.4,-36.315,-29.146
5.857988166,-30.136,-30.998,-31.588,-36.489,-29.562
5.877712032,-30.347,-31.204,-31.788,-36.669,-29.851
5.897435897,-30.574,-31.424,-32.001,-36.853,-30.095
5.917159763,-30.822,-31.658,-32.228,-37.042,-30.332
5.936883629,-31.099,-31.908,-32.47,-37.236,-30.573
5.956607495,-31.417,-32.173,-32.727,-37.432,-30.823
5.976331361,-31.818,-32.46,-32.998,-37.629,-31.084
5.996055227,-32.418,-32.78,-33.286,-37.825,-31.356
6.015779093,-33.535,-33.175,-33.591,-38.02,-31.641
6.035502959,-34.649,-33.804,-33.915,-38.211,-31.938
6.055226824,-34.4,-35.411,-34.264,-38.396,-32.247
6.07495069,-33.955,-37.531,-34.645,-38.572,-32.569
6.094674556,-33.924,-37.053,-35.084,-38.735,-32.901
6.114398422,-34.128,-36.02,-35.654,-38.877,-33.244
6.134122288,-34.429,-35.847,-36.557,-38.982,-33.594
6.153846154,-34.788,-36.023,-38.67,-39.042,-33.953
6.17357002,-35.178,-36.319,-41.758,-39.198,-34.317
6.193293886,-35.608,-36.705,-40.233,-39.488,-34.698
6.213017751,-36.104,-37.197,-39.988,-39.648,-35.121
6.232741617,-36.541,-37.625,-39.619,-39.726,-35.482
6.252465483,-36.922,-38,-39.284,-39.741,-35.788
6.272189349,-37.43,-38.544,-39.773,-39.826,-36.19
6.291913215,-37.847,-39.003,-40.144,-39.82,-36.501
6.311637081,-38.169,-39.374,-40.407,-39.746,-36.723
6.331360947,-38.603,-39.881,-40.899,-39.773,-37.039
6.351084813,-38.895,-40.256,-41.239,-39.712,-37.226
6.370808679,-39.039,-40.487,-41.418,-39.584,-37.292
6.390532544,-39.279,-40.816,-41.73,-39.562,-37.446
6.41025641,-39.333,-40.958,-41.833,-39.459,-37.448
6.429980276,-39.209,-40.909,-41.732,-39.291,-37.312
6.449704142,-39.103,-40.863,-41.647,-39.179,-37.199
6.469428008,-38.912,-40.715,-41.459,-39.054,-37.021
6.489151874,-38.668,-40.495,-41.203,-38.929,-36.801
6.50887574,-38.378,-40.213,-40.889,-38.803,-36.541
6.528599606,-38.047,-39.876,-40.525,-38.671,-36.239
6.548323471,-37.694,-39.506,-40.135,-38.54,-35.905
6.568047337,-37.397,-39.187,-39.803,-38.46,-35.559
6.587771203,-37.017,-38.778,-39.384,-38.328,-35.138
6.607495069,-36.579,-38.309,-38.909,-38.151,-34.672
6.627218935,-36.288,-37.983,-38.57,-38.075,-34.466
6.646942801,-35.932,-37.592,-38.177,-37.953,-34.038
6.666666667,-35.527,-37.156,-37.745,-37.789,-33.45
6.686390533,-35.391,-36.868,-37.415,-37.7,-33.992
6.706114398,-35.186,-36.526,-37.049,-37.571,-34.561
6.725838264,-35.14,-36.426,-36.755,-37.49,-34.264
6.74556213,-35.082,-36.265,-36.43,-37.373,-33.953
6.765285996,-34.715,-36.406,-36.181,-37.302,-33.692
6.785009862,-34.336,-36.543,-35.903,-37.196,-33.413
6.804733728,-34.052,-36.124,-35.718,-37.134,-33.202
6.824457594,-33.75,-35.705,-35.506,-37.041,-32.97
6.84418146,-33.53,-35.279,-35.414,-36.987,-32.797
6.863905325,-33.291,-34.848,-35.303,-36.904,-32.603
6.883629191,-33.113,-34.562,-35.209,-36.857,-32.46
6.903353057,-32.917,-34.264,-35.106,-36.782,-32.298
6.923076923,-32.773,-34.058,-34.892,-36.733,-32.182
6.942800789,-32.612,-33.837,-34.664,-36.658,-32.047
6.962524655,-32.497,-33.682,-34.456,-36.587,-31.955
6.982248521,-32.366,-33.511,-34.236,-36.492,-31.845
7.001972387,-32.278,-33.394,-34.082,-36.472,-31.773
7.021696252,-32.175,-33.262,-33.915,-36.449,-31.685
7.041420118,-32.113,-33.178,-33.806,-36.665,-31.633
7.061143984,-32.036,-33.08,-33.684,-36.884,-31.566
7.08086785,-31.999,-33.025,-33.61,-36.977,-31.532
7.100591716,-31.948,-32.957,-33.524,-37.015,-31.485
7.120315582,-31.935,-32.929,-33.481,-37.069,-31.469
7.140039448,-31.909,-32.889,-33.427,-37.095,-31.44
7.159763314,-31.938,-32.905,-33.433,-37.185,-31.463
7.179487179,-31.958,-32.914,-33.431,-37.258,-31.476
7.199211045,-31.958,-32.901,-33.409,-37.298,-31.466
7.218934911,-31.992,-32.923,-33.424,-37.375,-31.495
7.238658777,-32.059,-32.978,-33.475,-37.492,-31.559
7.258382643,-32.107,-33.014,-33.507,-37.576,-31.601
7.278106509,-32.149,-33.045,-33.534,-37.647,-31.64
7.297830375,-32.264,-33.146,-33.637,-37.807,-31.778
7.317554241,-32.359,-33.228,-33.721,-37.935,-31.893
7.337278107,-32.434,-33.291,-33.785,-38.027,-31.985
7.357001972,-32.574,-33.416,-33.915,-38.202,-32.173
7.376725838,-32.718,-33.544,-34.049,-38.373,-32.374
7.396449704,-32.843,-33.655,-34.166,-38.509,-32.557
7.41617357,-32.984,-33.781,-34.298,-38.658,-32.757
7.435897436,-33.152,-33.932,-34.457,-38.834,-32.988
7.455621302,-33.343,-34.104,-34.636,-39.033,-33.226
7.475345168,-33.534,-34.276,-34.815,-39.218,-33.461
7.495069034,-33.756,-34.478,-35.023,-39.436,-33.699
7.514792899,-33.984,-34.685,-35.235,-39.648,-33.936
7.534516765,-34.228,-34.908,-35.462,-39.866,-34.174
7.554240631,-34.486,-35.143,-35.7,-40.086,-34.418
7.573964497,-34.767,-35.4,-35.958,-40.319,-34.675
7.593688363,-35.067,-35.675,-36.233,-40.559,-34.947
7.613412229,-35.393,-35.975,-36.53,-40.815,-35.246
7.633136095,-35.734,-36.288,-36.84,-41.059,-35.559
7.652859961,-36.102,-36.626,-37.175,-41.314,-35.905
7.672583826,-36.48,-36.974,-37.518,-41.544,-36.262
7.692307692,-36.905,-37.365,-37.904,-41.807,-36.676
7.712031558,-37.346,-37.769,-38.304,-42.042,-37.108
7.731755424,-37.822,-38.204,-38.736,-42.275,-37.582
7.75147929,-38.336,-38.674,-39.202,-42.508,-38.101
7.771203156,-38.874,-39.163,-39.689,-42.698,-38.648
7.790927022,-39.479,-39.709,-40.234,-42.923,-39.264
7.810650888,-40.117,-40.281,-40.805,-43.1,-39.915
7.830374753,-40.817,-40.903,-41.426,-43.271,-40.627
7.850098619,-41.588,-41.575,-42.097,-43.438,-41.399
7.869822485,-42.419,-42.294,-42.814,-43.553,-42.231
7.889546351,-43.381,-43.095,-43.609,-43.713,-43.154
7.909270217,-44.444,-43.956,-44.463,-43.809,-44.161
7.928994083,-45.688,-44.913,-45.407,-43.895,-45.286
7.948717949,-47.135,-45.963,-46.442,-43.927,-46.546
7.968441815,-49.027,-47.149,-47.604,-43.939,-47.996
7.98816568,-51.68,-48.489,-48.915,-43.911,-49.685
8.007889546,-56.549,-50.029,-50.419,-43.857,-51.697
8.027613412,-70.193,-51.808,-52.166,-43.774,-54.113
8.047337278,-66.268,-53.871,-54.23,-43.674,-56.925
8.067061144,-67.285,-56.047,-56.632,-43.555,-59.29
8.08678501,-69.482,-57.593,-59.114,-43.429,-59.059
8.106508876,-61.741,-57.183,-60.351,-43.292,-56.666
8.126232742,-57.01,-55.562,-59.071,-43.149,-54.165
8.145956607,-53.944,-54.135,-56.694,-43.009,-52.102
8.165680473,-51.702,-52.862,-54.408,-42.864,-50.415
8.185404339,-49.972,-51.657,-52.487,-42.724,-49.036
8.205128205,-48.575,-50.51,-50.89,-42.589,-47.886
8.224852071,-47.431,-49.458,-49.58,-42.476,-46.93
8.244575937,-46.426,-48.508,-48.422,-42.341,-46.077
8.264299803,-45.588,-47.667,-47.494,-42.242,-45.365
8.284023669,-44.844,-46.914,-46.696,-42.14,-44.731
8.303747535,-44.178,-46.231,-45.997,-42.034,-44.161
8.3234714,-43.608,-45.635,-45.487,-41.966,-43.677
8.343195266,-43.074,-45.04,-44.978,-41.876,-43.183
8.362919132,-42.569,-44.446,-44.497,-41.769,-42.68
8.382642998,-42.128,-43.928,-44.057,-41.688,-42.248
8.402366864,-41.719,-43.451,-43.642,-41.605,-41.851
8.42209073,-41.34,-43.012,-43.247,-41.52,-41.486
8.441814596,-41.012,-42.627,-42.936,-41.462,-41.174
8.461538462,-40.709,-42.271,-42.649,-41.402,-40.885
8.481262327,-40.429,-41.941,-42.42,-41.342,-40.619
8.500986193,-40.21,-41.655,-42.117,-41.308,-40.394
8.520710059,-40.041,-41.39,-41.837,-41.272,-40.186
8.540433925,-39.922,-41.147,-41.592,-41.239,-39.995
8.560157791,-40.105,-40.943,-41.383,-41.229,-39.839
8.579881657,-40.411,-40.759,-41.189,-41.219,-39.695
8.599605523,-40.9,-40.595,-41.011,-41.211,-39.567
8.619329389,-40.57,-40.482,-40.864,-41.226,-39.468
8.639053254,-40.162,-40.398,-40.729,-41.239,-39.38
8.65877712,-39.747,-40.354,-40.609,-41.256,-39.307
8.678500986,-39.5,-40.445,-40.519,-41.29,-39.262
8.698224852,-39.296,-40.612,-40.434,-41.315,-39.221
8.717948718,-39.168,-41.099,-40.376,-41.354,-39.204
8.737672584,-39.079,-41.791,-40.34,-41.399,-39.206
8.75739645,-39.019,-41.693,-40.326,-41.455,-39.226
8.777120316,-38.984,-40.841,-40.34,-41.528,-39.266
