Freq [GHz],"dB(St(P1,P4)) []","dB(St(P1,P4))_1 []","dB(St(P1,P4))_2 []","dB(St(P1,P4))_3 []","dB(St(P1,P4))_4 []"
0.79766537,-28.149,-30.815,-29.215,-25.477,-44.594
0.817120623,-29.521,-30.831,-29.163,-25.425,-44.744
0.836575876,-31.626,-30.854,-29.069,-25.331,-44.894
0.856031128,-29.86,-30.921,-28.637,-24.899,-45.068
0.875486381,-29.565,-30.536,-26.251,-22.513,-45.256
0.894941634,-29.529,-30.684,-31.065,-27.327,-45.459
0.914396887,-29.579,-30.793,-30.716,-26.978,-45.677
0.93385214,-29.676,-30.878,-30.668,-26.93,-45.912
0.953307393,-29.805,-30.963,-30.731,-26.993,-46.164
0.972762646,-29.993,-31.075,-30.893,-27.155,-46.473
0.992217899,-30.167,-31.174,-31.043,-27.305,-46.76
1.011673152,-30.326,-31.261,-31.179,-27.441,-47.018
1.031128405,-30.578,-31.405,-31.424,-27.686,-47.391
1.050583658,-30.819,-31.54,-31.658,-27.92,-47.74
1.070038911,-31.046,-31.663,-31.878,-28.14,-48.054
1.089494163,-31.362,-31.844,-32.193,-28.455,-48.496
1.108949416,-31.678,-32.021,-32.506,-28.768,-48.916
1.128404669,-31.98,-32.188,-32.806,-29.068,-49.285
1.147859922,-32.376,-32.411,-33.204,-29.466,-49.799
1.167315175,-32.783,-32.638,-33.612,-29.874,-50.285
1.186770428,-33.18,-32.856,-34.008,-30.27,-50.685
1.206225681,-33.68,-33.13,-34.511,-30.773,-51.232
1.225680934,-34.209,-33.416,-35.042,-31.304,-51.722
1.245136187,-34.73,-33.696,-35.564,-31.826,-52.047
1.26459144,-35.374,-34.032,-36.211,-32.473,-52.478
1.284046693,-36.071,-34.39,-36.91,-33.172,-52.776
1.303501946,-36.764,-34.746,-37.602,-33.864,-52.789
1.322957198,-37.609,-35.161,-38.443,-34.705,-52.827
1.342412451,-38.543,-35.61,-39.367,-35.629,-52.683
1.361867704,-39.451,-36.066,-40.256,-36.518,-52.24
1.381322957,-40.529,-36.584,-41.296,-37.558,-51.824
1.40077821,-41.675,-37.155,-42.383,-38.645,-51.316
1.420233463,-42.573,-37.749,-43.208,-39.47,-50.629
1.439688716,-43.316,-38.41,-43.866,-40.128,-49.992
1.459143969,-43.603,-39.147,-44.116,-40.378,-49.353
1.478599222,-43.196,-39.948,-43.759,-40.021,-48.692
1.498054475,-42.368,-40.862,-43.078,-39.34,-48.103
1.517509728,-41.069,-41.863,-41.964,-38.226,-47.455
1.536964981,-39.773,-43.029,-40.92,-37.182,-46.936
1.556420233,-38.355,-44.359,-39.755,-36.017,-46.367
1.575875486,-37.11,-45.918,-38.69,-34.952,-45.875
1.595330739,-35.764,-47.813,-37.662,-33.924,-45.386
1.614785992,-34.683,-50.196,-36.681,-32.943,-44.899
1.634241245,-35.352,-53.349,-35.78,-32.042,-44.473
1.653696498,-36.746,-57.875,-34.918,-31.18,-44.075
1.673151751,-36.346,-59.052,-34.071,-30.333,-43.703
1.692607004,-35.352,-51.639,-33.189,-29.451,-43.357
1.712062257,-34.414,-49.179,-32.155,-28.417,-43.035
1.73151751,-33.603,-47.497,-30.524,-26.786,-42.737
1.750972763,-32.9,-45.933,-25.202,-21.464,-42.462
1.770428016,-32.281,-44.533,-35.481,-31.743,-42.209
1.789883268,-31.729,-43.3,-33.549,-29.811,-41.978
1.809338521,-31.233,-42.214,-32.49,-28.752,-41.767
1.828793774,-30.783,-41.251,-31.798,-28.06,-41.577
1.848249027,-30.375,-40.391,-31.266,-27.528,-41.406
1.86770428,-30.003,-39.62,-30.824,-27.086,-41.253
1.887159533,-29.669,-38.927,-30.451,-26.713,-41.127
1.906614786,-29.358,-38.294,-30.114,-26.376,-41.01
1.926070039,-29.073,-37.715,-29.812,-26.074,-40.909
1.945525292,-28.812,-37.185,-29.54,-25.802,-40.822
1.964980545,-28.574,-36.697,-29.295,-25.557,-40.751
1.984435798,-28.384,-36.265,-29.099,-25.361,-40.73
2.003891051,-28.173,-35.84,-28.885,-25.147,-40.671
2.023346304,-28.01,-35.465,-28.718,-24.98,-40.662
2.042801556,-27.849,-35.107,-28.554,-24.816,-40.646
2.062256809,-27.706,-34.776,-28.409,-24.671,-40.644
2.081712062,-27.59,-34.474,-28.29,-24.552,-40.669
2.101167315,-27.465,-34.179,-28.163,-24.425,-40.673
2.120622568,-27.39,-33.926,-28.086,-24.348,-40.735
2.140077821,-27.294,-33.668,-27.987,-24.249,-40.76
2.159533074,-27.251,-33.454,-27.941,-24.203,-40.846
2.178988327,-27.198,-33.24,-27.885,-24.147,-40.913
2.19844358,-27.152,-33.037,-27.836,-24.098,-40.98
2.217898833,-27.147,-32.866,-27.826,-24.088,-41.091
2.237354086,-27.119,-32.686,-27.793,-24.055,-41.166
2.256809339,-27.14,-32.541,-27.806,-24.068,-41.291
2.276264591,-27.16,-32.4,-27.819,-24.081,-41.409
2.295719844,-27.179,-32.261,-27.827,-24.089,-41.514
2.315175097,-27.256,-32.156,-27.883,-24.145,-41.671
2.33463035,-27.309,-32.039,-27.916,-24.178,-41.793
2.354085603,-27.39,-31.936,-27.965,-24.227,-41.924
2.373540856,-27.523,-31.85,-28.039,-24.301,-42.077
2.392996109,-27.724,-31.775,-28.126,-24.388,-42.238
2.412451362,-28.089,-31.707,-28.226,-24.488,-42.403
2.431906615,-29.245,-31.648,-28.343,-24.605,-42.575
2.451361868,-30.441,-31.593,-28.472,-24.734,-42.747
2.470817121,-27.392,-31.542,-28.623,-24.885,-42.927
2.490272374,-27.492,-31.484,-28.797,-25.059,-43.113
2.509727626,-27.705,-31.394,-29.02,-25.282,-43.314
2.529182879,-27.899,-31.263,-29.252,-25.514,-43.496
2.548638132,-28.106,-31.879,-29.641,-25.903,-43.653
2.568093385,-28.308,-32.175,-30.358,-26.62,-43.777
2.587548638,-28.511,-31.997,-31.566,-27.828,-43.88
2.607003891,-28.736,-31.975,-31.118,-27.38,-43.945
2.626459144,-28.953,-31.975,-29.417,-25.679,-44.233
2.645914397,-29.192,-32.019,-29.475,-25.737,-44.513
2.66536965,-29.441,-32.08,-29.805,-26.067,-44.673
2.684824903,-29.717,-32.166,-30.134,-26.396,-44.815
2.704280156,-30.01,-32.271,-30.431,-26.693,-44.917
2.723735409,-30.278,-32.366,-30.695,-26.957,-44.942
2.743190661,-30.609,-32.504,-31.046,-27.308,-45.045
2.762645914,-30.912,-32.63,-31.361,-27.623,-45.058
2.782101167,-31.258,-32.787,-31.731,-27.993,-45.107
2.80155642,-31.6,-32.949,-32.098,-28.36,-45.105
2.821011673,-31.953,-33.125,-32.478,-28.74,-45.084
2.840466926,-32.334,-33.326,-32.893,-29.155,-45.064
2.859922179,-32.689,-33.526,-33.277,-29.539,-44.972
2.879377432,-33.129,-33.778,-33.757,-30.019,-44.964
2.898832685,-33.512,-34.023,-34.174,-30.436,-44.85
2.918287938,-33.838,-34.264,-34.524,-30.786,-44.659
2.937743191,-34.285,-34.576,-35.003,-31.265,-44.595
2.957198444,-34.642,-34.883,-35.383,-31.645,-44.431
2.976653696,-34.889,-35.186,-35.639,-31.901,-44.184
2.996108949,-35.266,-35.567,-36.026,-32.288,-44.084
3.015564202,-35.501,-35.949,-36.261,-32.523,-43.894
3.035019455,-35.569,-36.331,-36.317,-32.579,-43.624
3.054474708,-35.751,-36.796,-36.483,-32.745,-43.512
3.073929961,-35.758,-37.273,-36.469,-32.731,-43.327
3.093385214,-35.579,-37.758,-36.269,-32.531,-43.07
3.112840467,-35.495,-38.332,-36.162,-32.424,-43.017
3.13229572,-35.261,-38.937,-35.913,-32.175,-42.913
3.151750973,-34.877,-39.564,-35.521,-31.783,-42.734
3.171206226,-34.591,-40.295,-35.226,-31.488,-41.126
3.190661479,-34.216,-41.088,-34.851,-31.113,-39.501
3.210116732,-33.743,-41.93,-34.386,-30.648,-38.096
3.229571984,-33.369,-42.917,-34.017,-30.279,-38.445
3.249027237,-32.958,-44.028,-33.617,-29.879,-39.287
3.26848249,-32.485,-45.252,-33.159,-29.421,-40.178
3.287937743,-32.103,-46.747,-32.79,-29.052,-40.419
3.307392996,-31.715,-48.551,-32.416,-28.678,-40.357
3.326848249,-31.284,-50.672,-32.003,-28.265,-40.241
3.346303502,-30.92,-53.21,-31.656,-27.918,-40.159
3.365758755,-30.566,-56.494,-31.32,-27.582,-40.069
3.385214008,-30.194,-60.031,-30.968,-27.23,-39.947
3.404669261,-29.903,-58.732,-30.696,-26.958,-39.897
3.424124514,-29.577,-54.988,-30.394,-26.656,-39.801
3.443579767,-29.292,-52.099,-30.075,-26.337,-39.739
3.463035019,-29.026,-49.773,-29.742,-26.004,-39.69
3.482490272,-28.735,-47.817,-29.398,-25.66,-39.599
3.501945525,-28.526,-46.325,-29.148,-25.41,-39.601
3.521400778,-28.288,-44.998,-28.859,-25.121,-39.557
3.540856031,-28.055,-43.846,-28.607,-24.869,-39.509
3.560311284,-27.859,-42.858,-28.432,-24.694,-39.499
3.579766537,-27.7,-42.002,-28.289,-24.551,-39.528
3.59922179,-27.555,-41.232,-28.158,-24.42,-39.57
3.618677043,-27.383,-40.505,-27.998,-24.26,-39.57
3.638132296,-27.231,-39.852,-27.855,-24.117,-39.584
3.657587549,-27.128,-39.277,-27.758,-24.02,-39.658
3.677042802,-26.998,-38.722,-27.634,-23.896,-39.689
3.696498054,-26.879,-38.211,-27.52,-23.782,-39.725
3.715953307,-26.813,-37.764,-27.459,-23.721,-39.827
3.73540856,-26.721,-37.324,-27.371,-23.633,-39.888
3.754863813,-26.633,-36.911,-27.285,-23.547,-39.943
3.774319066,-26.603,-36.556,-27.258,-23.52,-40.071
3.793774319,-26.547,-36.2,-27.205,-23.467,-40.158
3.813229572,-26.487,-35.861,-27.147,-23.409,-40.23
3.832684825,-26.491,-35.576,-27.153,-23.415,-40.379
3.852140078,-26.469,-35.286,-27.133,-23.395,-40.489
3.871595331,-26.437,-35.004,-27.102,-23.364,-40.573
3.891050584,-26.473,-34.775,-27.139,-23.401,-40.741
3.910505837,-26.484,-34.54,-27.151,-23.413,-40.868
3.929961089,-26.478,-34.304,-27.145,-23.407,-40.96
3.949416342,-26.547,-34.124,-27.212,-23.474,-41.142
3.968871595,-26.59,-33.934,-27.255,-23.517,-41.281
3.988326848,-26.61,-33.738,-27.273,-23.535,-41.375
4.007782101,-26.71,-33.6,-27.37,-23.632,-41.566
4.027237354,-26.786,-33.452,-27.443,-23.705,-41.712
4.046692607,-26.836,-33.293,-27.49,-23.752,-41.808
4.06614786,-26.964,-33.191,-27.612,-23.874,-41.995
4.085603113,-27.072,-33.079,-27.715,-23.977,-42.139
4.105058366,-27.154,-32.957,-27.792,-24.054,-42.23
4.124513619,-27.307,-32.886,-27.939,-24.201,-42.403
4.143968872,-27.449,-32.809,-28.073,-24.335,-42.538
4.163424125,-27.563,-32.721,-28.179,-24.441,-42.614
4.182879377,-27.744,-32.68,-28.351,-24.613,-42.763
4.20233463,-27.919,-32.637,-28.517,-24.779,-42.878
4.221789883,-28.066,-32.581,-28.654,-24.916,-42.928
4.241245136,-28.274,-32.569,-28.852,-25.114,-43.043
4.260700389,-28.484,-32.559,-29.051,-25.313,-43.128
4.280155642,-28.664,-32.535,-29.22,-25.482,-43.142
4.299610895,-28.886,-32.542,-29.43,-25.692,-43.19
4.319066148,-29.108,-32.553,-29.641,-25.903,-43.206
4.338521401,-29.356,-32.583,-29.877,-26.139,-43.23
4.357976654,-29.6,-32.616,-30.109,-26.371,-43.217
4.377431907,-29.865,-32.666,-30.363,-26.625,-43.206
4.39688716,-30.129,-32.721,-30.617,-26.879,-43.163
4.416342412,-30.409,-32.792,-30.889,-27.151,-43.119
4.435797665,-30.689,-32.869,-31.161,-27.423,-43.048
4.455252918,-30.98,-32.961,-31.448,-27.71,-42.972
4.474708171,-31.27,-33.062,-31.736,-27.998,-42.876
4.494163424,-31.563,-33.175,-32.032,-28.294,-42.773
4.513618677,-31.854,-33.3,-32.331,-28.593,-42.656
4.53307393,-32.136,-33.436,-32.628,-28.89,-42.53
4.552529183,-32.411,-33.586,-32.928,-29.19,-42.399
4.571984436,-32.661,-33.746,-33.214,-29.476,-42.255
4.591439689,-32.897,-33.923,-33.5,-29.762,-42.115
4.610894942,-33.088,-34.107,-33.758,-30.02,-41.96
4.630350195,-33.252,-34.312,-34.013,-30.275,-41.816
4.649805447,-33.349,-34.523,-34.222,-30.484,-41.655
4.6692607,-33.405,-34.758,-34.423,-30.685,-41.512
4.688715953,-33.378,-34.999,-34.559,-30.821,-41.35
4.708171206,-33.307,-35.266,-34.685,-30.947,-41.214
4.727626459,-33.184,-35.538,-34.731,-30.993,-41.055
4.747081712,-33.149,-35.841,-34.768,-31.03,-40.929
4.766536965,-33.041,-36.145,-34.707,-30.969,-40.77
4.785992218,-33.352,-36.48,-34.631,-30.893,-40.64
4.805447471,-33.851,-36.833,-34.507,-30.769,-40.511
4.824902724,-34.155,-37.211,-34.35,-30.612,-40.395
4.844357977,-34.137,-37.615,-34.165,-30.427,-40.29
4.86381323,-33.931,-38.042,-33.947,-30.209,-40.189
4.883268482,-33.628,-38.497,-33.706,-29.968,-40.096
4.902723735,-33.286,-38.982,-33.45,-29.712,-40.011
4.922178988,-32.934,-39.501,-33.184,-29.446,-39.938
4.941634241,-32.599,-40.07,-32.935,-29.197,-39.897
4.961089494,-32.232,-40.647,-32.628,-28.89,-39.81
4.980544747,-31.917,-41.3,-32.375,-28.637,-39.79
5,-31.567,-41.961,-32.069,-28.331,-39.719
5.019455253,-31.277,-42.715,-31.823,-28.085,-39.718
5.038910506,-30.954,-43.476,-31.531,-27.793,-39.668
5.058365759,-30.688,-44.341,-31.294,-27.556,-39.682
5.077821012,-30.395,-45.203,-31.021,-27.283,-39.652
5.097276265,-30.154,-46.165,-30.799,-27.061,-39.681
5.116731518,-29.889,-47.076,-30.547,-26.809,-39.671
5.13618677,-29.673,-48.024,-30.343,-26.605,-39.713
5.155642023,-29.437,-48.767,-30.114,-26.376,-39.722
5.175097276,-29.245,-49.359,-29.929,-26.191,-39.777
5.194552529,-29.037,-49.5,-29.725,-25.987,-39.804
5.214007782,-28.868,-49.333,-29.56,-25.822,-39.872
5.233463035,-28.688,-48.737,-29.38,-25.642,-39.916
5.252918288,-28.557,-48.031,-29.252,-25.514,-40.015
5.272373541,-28.422,-47.151,-29.118,-25.38,-40.102
5.291828794,-28.261,-46.159,-28.954,-25.216,-40.143
5.311284047,-28.157,-45.286,-28.851,-25.113,-40.248
5.3307393,-28.059,-44.437,-28.754,-25.016,-40.356
5.350194553,-27.936,-43.587,-28.628,-24.89,-40.418
5.369649805,-27.86,-42.847,-28.554,-24.816,-40.533
5.389105058,-27.798,-42.156,-28.493,-24.755,-40.659
5.408560311,-27.711,-41.474,-28.405,-24.667,-40.739
5.428015564,-27.664,-40.873,-28.36,-24.622,-40.86
5.447470817,-27.636,-40.318,-28.336,-24.598,-41
5.46692607,-27.583,-39.768,-28.285,-24.547,-41.094
5.486381323,-27.563,-39.277,-28.268,-24.53,-41.218
5.505836576,-27.569,-38.827,-28.28,-24.542,-41.369
5.525291829,-27.55,-38.377,-28.265,-24.527,-41.471
5.544747082,-27.555,-37.97,-28.276,-24.538,-41.594
5.564202335,-27.594,-37.603,-28.323,-24.585,-41.749
5.583657588,-27.607,-37.231,-28.343,-24.605,-41.855
5.60311284,-27.638,-36.89,-28.381,-24.643,-41.97
5.622568093,-27.709,-36.589,-28.46,-24.722,-42.125
5.642023346,-27.754,-36.28,-28.513,-24.775,-42.228
5.661478599,-27.811,-35.993,-28.577,-24.839,-42.328
5.680933852,-27.913,-35.748,-28.687,-24.949,-42.477
5.700389105,-27.991,-35.492,-28.772,-25.034,-42.569
5.719844358,-28.069,-35.248,-28.857,-25.119,-42.642
5.739299611,-28.189,-35.041,-28.982,-25.244,-42.756
5.758754864,-28.285,-34.823,-29.084,-25.346,-42.811
5.778210117,-28.435,-34.651,-29.235,-25.497,-42.924
5.79766537,-28.561,-34.467,-29.364,-25.626,-42.976
5.817120623,-28.717,-34.313,-29.519,-25.781,-43.051
5.836575875,-28.874,-34.162,-29.674,-25.936,-43.1
5.856031128,-29.037,-34.022,-29.833,-26.095,-43.134
5.875486381,-29.225,-33.904,-30.013,-26.275,-43.177
5.894941634,-29.396,-33.777,-30.177,-26.439,-43.167
5.914396887,-29.615,-33.69,-30.383,-26.645,-43.206
5.93385214,-29.809,-33.588,-30.564,-26.826,-43.176
5.953307393,-30.044,-33.52,-30.781,-27.043,-43.185
5.972762646,-30.27,-33.448,-30.989,-27.251,-43.151
5.992217899,-30.513,-33.392,-31.21,-27.472,-43.118
6.011673152,-30.772,-33.35,-31.444,-27.706,-43.08
6.031128405,-31.021,-33.306,-31.668,-27.93,-43.006
6.050583658,-31.314,-33.293,-31.931,-28.193,-42.969
6.070038911,-31.573,-33.263,-32.163,-28.425,-42.865
6.089494163,-31.892,-33.276,-32.451,-28.713,-42.824
6.108949416,-32.184,-33.275,-32.711,-28.973,-42.725
6.128404669,-32.503,-33.298,-33.001,-29.263,-42.652
6.147859922,-32.824,-33.326,-33.292,-29.554,-42.563
6.167315175,-33.138,-33.359,-33.579,-29.841,-42.46
6.186770428,-33.485,-33.416,-33.902,-30.164,-42.387
6.206225681,-33.783,-33.46,-34.176,-30.438,-42.257
6.225680934,-34.147,-33.545,-34.528,-30.79,-42.204
6.245136187,-34.448,-33.614,-34.816,-31.078,-42.087
6.26459144,-34.784,-33.713,-35.151,-31.413,-42.02
6.284046693,-35.079,-33.811,-35.449,-31.711,-41.927
6.303501946,-35.356,-33.92,-35.737,-31.999,-41.842
6.322957198,-35.627,-34.047,-36.029,-32.291,-41.777
6.342412451,-35.817,-34.167,-36.243,-32.505,-41.676
6.361867704,-36.04,-34.323,-36.505,-32.767,-41.638
6.381322957,-36.142,-34.462,-36.644,-32.906,-41.543
6.40077821,-36.276,-34.639,-36.823,-33.085,-41.515
6.420233463,-36.305,-34.809,-36.898,-33.16,-41.45
6.439688716,-36.309,-34.998,-36.946,-33.208,-41.41
6.459143969,-36.265,-35.198,-36.944,-33.206,-41.374
6.478599222,-36.146,-35.4,-36.862,-33.124,-41.323
6.498054475,-36.04,-35.633,-36.787,-33.049,-41.316
6.517509728,-35.824,-35.85,-36.597,-32.859,-41.256
6.536964981,-35.675,-36.115,-36.459,-32.721,-41.274
6.556420233,-35.433,-36.366,-36.228,-32.49,-41.243
6.575875486,-35.217,-36.647,-36.008,-32.27,-41.248
6.595330739,-34.971,-36.935,-35.753,-32.015,-41.244
6.614785992,-34.7,-37.226,-35.468,-31.73,-41.227
6.634241245,-34.448,-37.542,-35.191,-31.453,-41.232
6.653696498,-34.197,-37.872,-34.908,-31.17,-41.241
6.673151751,-33.951,-38.22,-34.623,-30.885,-41.256
6.692607004,-33.717,-38.586,-34.343,-30.605,-41.28
6.712062257,-33.482,-38.963,-34.059,-30.321,-41.301
6.73151751,-33.26,-39.36,-33.783,-30.045,-41.331
6.750972763,-33.055,-39.778,-33.52,-29.782,-41.373
6.770428016,-32.851,-40.204,-33.257,-29.519,-41.411
6.789883268,-32.662,-40.647,-33.009,-29.271,-41.459
6.809338521,-32.499,-41.12,-32.785,-29.047,-41.531
6.828793774,-32.302,-41.549,-32.532,-28.794,-41.556
6.848249027,-32.164,-42.039,-32.34,-28.602,-41.645
6.86770428,-32.002,-42.478,-32.126,-28.388,-41.696
6.887159533,-31.867,-42.927,-31.949,-28.211,-41.777
6.906614786,-31.736,-43.34,-31.779,-28.041,-41.857
6.926070039,-31.606,-43.69,-31.616,-27.878,-41.93
6.945525292,-31.505,-44.023,-31.494,-27.756,-42.041
6.964980545,-31.379,-44.203,-31.348,-27.61,-42.107
6.984435798,-31.306,-44.395,-31.275,-27.537,-42.249
7.003891051,-31.204,-44.4,-31.174,-27.436,-42.343
7.023346304,-31.135,-44.364,-31.123,-27.385,-42.483
7.042801556,-31.058,-44.196,-31.071,-27.333,-42.61
7.062256809,-30.989,-43.945,-31.036,-27.298,-42.745
7.081712062,-30.934,-43.646,-31.03,-27.292,-42.906
7.101167315,-30.864,-43.247,-31.013,-27.275,-43.036
7.120622568,-30.83,-42.879,-31.047,-27.309,-43.227
7.140077821,-30.767,-42.423,-31.059,-27.321,-43.373
7.159533074,-30.883,-41.979,-31.051,-27.313,-43.499
7.178988327,-31.19,-41.534,-31.045,-27.307,-43.63
7.19844358,-31.501,-41.086,-31.024,-27.286,-43.765
7.217898833,-31.289,-40.644,-30.993,-27.255,-43.854
7.237354086,-31.066,-40.23,-31.034,-27.296,-43.99
7.256809339,-30.869,-39.796,-31.068,-27.33,-44.084
7.276264591,-30.829,-39.399,-31.13,-27.392,-44.201
7.295719844,-30.824,-38.997,-31.188,-27.45,-44.286
7.315175097,-30.871,-38.629,-31.268,-27.53,-44.388
7.33463035,-30.926,-38.262,-31.345,-27.607,-44.46
7.354085603,-31.011,-37.925,-31.443,-27.705,-44.544
7.373540856,-31.1,-37.593,-31.541,-27.803,-44.602
7.392996109,-31.206,-37.282,-31.653,-27.915,-44.656
7.412451362,-31.319,-36.98,-31.77,-28.032,-44.69
7.431906615,-31.459,-36.707,-31.912,-28.174,-44.738
7.451361868,-31.606,-36.444,-32.061,-28.323,-44.769
7.470817121,-31.756,-36.188,-32.211,-28.473,-44.771
7.490272374,-31.937,-35.962,-32.391,-28.653,-44.795
7.509727626,-32.116,-35.736,-32.569,-28.831,-44.783
7.529182879,-32.313,-35.529,-32.764,-29.026,-44.771
7.548638132,-32.529,-35.34,-32.977,-29.239,-44.759
7.568093385,-32.759,-35.162,-33.204,-29.466,-44.737
7.587548638,-33.004,-34.997,-33.442,-29.704,-44.707
7.607003891,-33.268,-34.846,-33.699,-29.961,-44.676
7.626459144,-33.564,-34.716,-33.982,-30.244,-44.663
7.645914397,-33.881,-34.595,-34.278,-30.54,-44.639
7.66536965,-34.219,-34.476,-34.58,-30.842,-44.593
7.684824903,-34.627,-34.381,-34.918,-31.18,-44.576
7.704280156,-35.033,-34.285,-35.261,-31.523,-44.533
7.723735409,-35.47,-34.215,-35.652,-31.914,-44.527
7.743190661,-35.868,-34.141,-36.052,-32.314,-44.488
7.762645914,-36.121,-34.095,-36.531,-32.793,-44.488
7.782101167,-36.389,-34.039,-37.024,-33.286,-44.444
7.80155642,-36.789,-34.006,-37.674,-33.936,-44.421
7.821011673,-37.238,-33.984,-38.522,-34.784,-44.391
7.840466926,-37.721,-33.971,-39.435,-35.697,-44.354
7.859922179,-38.238,-33.97,-39.772,-36.034,-44.312
7.879377432,-38.797,-33.985,-39.843,-36.105,-44.278
7.898832685,-39.352,-33.991,-39.979,-36.241,-44.214
7.918287938,-39.96,-34.019,-40.433,-36.695,-44.174
7.937743191,-40.566,-34.043,-40.89,-37.152,-44.116
7.957198444,-41.211,-34.081,-41.453,-37.715,-44.079
7.976653696,-41.85,-34.121,-42.006,-38.268,-44.036
7.996108949,-42.5,-34.172,-42.583,-38.845,-44.008
8.015564202,-43.107,-34.222,-43.111,-39.373,-43.97
8.035019455,-43.693,-34.289,-43.625,-39.887,-43.956
8.054474708,-44.21,-34.366,-44.075,-40.337,-43.952
8.073929961,-44.626,-34.454,-44.436,-40.698,-43.958
8.093385214,-44.909,-34.552,-44.686,-40.948,-43.974
8.112840467,-45.036,-34.662,-44.808,-41.07,-44
8.13229572,-45.004,-34.783,-44.798,-41.06,-44.037
8.151750973,-44.826,-34.914,-44.664,-40.926,-44.085
8.171206226,-44.555,-35.06,-44.438,-40.7,-44.154
8.190661479,-44.22,-35.212,-44.118,-40.38,-44.229
8.210116732,-43.901,-35.372,-43.734,-39.996,-44.312
8.229571984,-43.688,-35.54,-43.309,-39.571,-44.404
8.249027237,-43.5,-35.724,-42.888,-39.15,-44.533
8.26848249,-42.978,-35.916,-42.459,-38.721,-44.681
8.287937743,-42.36,-36.114,-42.031,-38.293,-44.851
8.307392996,-41.758,-36.32,-41.612,-37.874,-45.051
8.326848249,-41.226,-36.536,-41.214,-37.476,-45.301
8.346303502,-40.759,-36.766,-40.854,-37.116,-45.626
8.365758755,-40.327,-37.002,-40.52,-36.782,-45.968
8.385214008,-39.925,-37.246,-40.22,-36.482,-46.265
8.404669261,-39.551,-37.495,-39.966,-36.228,-46.448
8.424124514,-39.213,-37.758,-39.811,-36.073,-46.425
8.443579767,-38.902,-38.032,-39.76,-36.022,-46.312
8.463035019,-38.605,-38.305,-39.644,-35.906,-46.057
8.482490272,-38.335,-38.589,-39.229,-35.491,-45.855
8.501945525,-38.09,-38.883,-38.726,-34.988,-45.944
8.521400778,-37.864,-39.181,-38.346,-34.608,-46.071
8.540856031,-37.657,-39.482,-38.059,-34.321,-46.201
8.560311284,-37.474,-39.789,-37.836,-34.098,-46.341
8.579766537,-37.313,-40.096,-37.645,-33.907,-46.483
8.59922179,-37.176,-40.399,-37.477,-33.739,-46.625
8.618677043,-37.078,-40.699,-37.332,-33.594,-46.772
8.638132296,-37.027,-40.989,-37.202,-33.464,-46.917
8.657587549,-37.078,-41.269,-37.09,-33.352,-47.066
